user_id,signup_date,company_size,plan_interested,converted,user_segment,archetype,drop_off_stage,total_sessions,distinct_features_used,time_to_first_value_hrs,used_power_feature,engagement_slope,feature_adoption_breadth,conversion_propensity_score,active_days_verified,features_touched_verified
U01724,2026-05-04,1-10,business,1,High,Power Adopter,completed_trial_window,8,7,7.0,1,-5,0.7,96,7,7
U01725,2026-04-08,not_provided,pro,1,High,Plateaued User,completed_trial_window,15,6,36.0,1,-6,0.6,88,11,6
U01726,2026-03-22,200+,business,0,High,Power Adopter,completed_trial_window,10,6,14.0,1,0,0.6,93,9,6
U01727,2026-05-13,not_provided,starter,1,High,Champion,completed_trial_window,13,4,4.0,1,36,0.4,99,11,4
U01728,2026-03-05,51-200,starter,1,Medium,Late Bloomer,completed_trial_window,2,3,51.0,1,6,0.3,58,2,3
U01729,2026-03-29,1-10,pro,1,Medium,Power Adopter,completed_trial_window,2,5,5.0,1,-10,0.5,72,1,5
U01730,2026-05-02,51-200,business,0,Low,Window Shopper,early_dropoff,2,2,105.0,0,-1,0.2,26,1,2
U01731,2026-02-25,not_provided,business,1,Medium,Late Bloomer,completed_trial_window,4,1,35.0,1,13,0.1,61,4,1
U01732,2026-02-18,200+,business,0,High,Late Bloomer,completed_trial_window,6,4,125.0,1,15,0.4,77,5,4
U01733,2026-02-21,11-50,business,0,High,Late Bloomer,completed_trial_window,7,5,75.0,1,6,0.5,84,5,5
U01734,2026-03-03,51-200,pro,0,High,Late Bloomer,completed_trial_window,6,4,48.0,1,2,0.4,82,5,4
U01735,2026-02-28,11-50,pro,0,Medium,Plateaued User,completed_trial_window,7,5,39.0,1,-2,0.5,79,6,5
U01736,2026-06-08,51-200,pro,0,Medium,Late Bloomer,mid_trial_dropoff,1,2,92.0,1,5,0.2,50,1,2
U01737,2026-01-28,1-10,starter,1,Medium,Power Adopter,completed_trial_window,3,3,17.0,1,-6,0.3,61,3,3
U01738,2026-06-07,1-10,pro,0,High,Late Bloomer,completed_trial_window,8,4,90.0,1,22,0.4,84,6,4
U01739,2026-01-11,200+,business,0,Medium,Plateaued User,completed_trial_window,9,1,22.0,0,-5,0.1,54,6,1
U01740,2026-06-08,51-200,starter,1,Medium,Power Adopter,completed_trial_window,5,4,1.0,1,-4,0.4,78,3,4
U01741,2026-03-12,200+,pro,0,Medium,Power Adopter,completed_trial_window,3,6,23.0,1,-13,0.6,73,3,6
U01742,2026-05-11,51-200,starter,1,Low,Plateaued User,completed_trial_window,3,1,115.0,0,-3,0.1,24,3,1
U01743,2026-05-28,11-50,starter,0,Medium,Power Adopter,completed_trial_window,6,5,13.0,1,0,0.5,81,5,5
U01744,2026-05-15,200+,starter,0,Medium,Power Adopter,mid_trial_dropoff,3,3,1.0,1,-10,0.3,66,3,3
U01745,2026-05-19,1-10,pro,0,Medium,Late Bloomer,completed_trial_window,3,2,253.0,1,7,0.2,57,3,2
U01746,2026-03-30,200+,business,0,High,Champion,completed_trial_window,5,5,12.0,1,19,0.5,92,5,5
U01747,2026-02-14,200+,starter,0,High,Champion,completed_trial_window,10,8,21.0,1,7,0.8,99,8,8
U01748,2026-05-13,200+,business,0,Low,Power Adopter,completed_trial_window,3,2,10.0,1,-5,0.2,62,3,2
U01749,2026-01-03,1-10,business,1,High,Plateaued User,completed_trial_window,8,5,42.0,1,-4,0.5,83,6,5
U01750,2026-04-08,not_provided,starter,0,High,Power Adopter,completed_trial_window,6,6,10.0,1,-3,0.6,89,5,6
U01751,2026-03-25,51-200,pro,0,High,Late Bloomer,completed_trial_window,6,4,39.0,1,3,0.4,82,5,4
U01752,2026-03-08,11-50,pro,0,Medium,Plateaued User,completed_trial_window,5,5,44.0,1,-7,0.5,72,4,5
U01753,2026-03-09,11-50,business,0,Medium,Growing Casual,completed_trial_window,8,1,148.0,0,2,0.1,52,5,1
U01754,2026-05-01,not_provided,business,0,Medium,Window Shopper,mid_trial_dropoff,1,3,108.0,0,4,0.3,36,1,3
U01755,2026-04-04,11-50,starter,1,High,Power Adopter,completed_trial_window,8,6,7.0,1,-23,0.6,96,6,6
U01756,2026-02-23,200+,business,0,Medium,Late Bloomer,mid_trial_dropoff,2,3,94.0,1,4,0.3,58,2,3
U01757,2026-04-06,51-200,starter,0,Medium,Late Bloomer,early_dropoff,2,3,25.0,1,6,0.3,63,2,3
U01758,2026-03-13,200+,pro,1,Low,Window Shopper,mid_trial_dropoff,1,3,95.0,0,-2,0.3,26,1,3
U01759,2026-02-03,not_provided,business,0,High,Late Bloomer,completed_trial_window,6,4,60.0,1,2,0.4,77,4,4
U01760,2026-02-28,1-10,business,1,Medium,Power Adopter,completed_trial_window,3,7,2.0,1,-22,0.7,78,3,7
U01761,2026-03-02,not_provided,starter,0,High,Champion,completed_trial_window,5,7,0.0,1,15,0.7,95,5,7
U01762,2026-04-08,11-50,pro,0,Low,Plateaued User,completed_trial_window,4,2,54.0,0,0,0.2,33,4,2
U01763,2026-02-08,200+,starter,0,Medium,Power Adopter,mid_trial_dropoff,6,5,9.0,1,-4,0.5,86,6,5
U01764,2026-02-15,200+,starter,1,High,Champion,completed_trial_window,6,7,8.0,1,17,0.7,99,5,7
U01765,2026-06-11,not_provided,pro,0,Medium,Plateaued User,completed_trial_window,5,3,63.0,0,-14,0.3,40,4,3
U01766,2026-03-22,200+,business,0,High,Power Adopter,completed_trial_window,10,5,2.0,1,-1,0.5,95,8,5
U01767,2026-03-06,not_provided,pro,0,High,Champion,completed_trial_window,10,6,6.0,1,6,0.6,99,7,6
U01768,2026-01-13,200+,starter,1,High,Champion,completed_trial_window,6,7,7.0,1,26,0.7,99,5,7
U01769,2026-01-16,11-50,business,0,High,Late Bloomer,completed_trial_window,4,5,25.0,1,12,0.5,79,4,5
U01770,2026-05-02,not_provided,starter,1,High,Late Bloomer,completed_trial_window,5,6,90.0,1,13,0.6,80,5,6
U01771,2026-03-27,51-200,business,0,High,Power Adopter,completed_trial_window,16,9,3.0,1,0,0.9,98,10,9
U01772,2026-04-03,not_provided,pro,0,High,Power Adopter,completed_trial_window,6,6,11.0,1,-9,0.6,89,5,6
U01773,2026-03-07,51-200,starter,0,High,Champion,completed_trial_window,9,5,4.0,1,3,0.5,99,8,5
U01774,2026-04-16,1-10,business,0,High,Champion,mid_trial_dropoff,6,7,1.0,1,17,0.7,99,5,7
U01775,2026-06-05,11-50,pro,0,High,Champion,completed_trial_window,10,7,2.0,1,3,0.7,99,9,7
U01776,2026-05-28,not_provided,business,0,High,Late Bloomer,completed_trial_window,8,3,80.0,1,7,0.3,79,8,3
U01777,2026-05-18,11-50,business,0,High,Champion,mid_trial_dropoff,5,7,8.0,1,1,0.7,95,4,7
U01778,2026-04-01,51-200,business,1,High,Champion,completed_trial_window,17,7,7.0,1,20,0.7,99,9,7
U01779,2026-05-05,not_provided,starter,0,High,Power Adopter,completed_trial_window,12,6,2.0,1,-8,0.6,98,9,6
U01780,2026-01-21,200+,pro,0,High,Late Bloomer,completed_trial_window,2,6,26.0,1,3,0.6,75,2,6
U01781,2026-03-15,200+,business,0,Medium,Power Adopter,completed_trial_window,5,4,20.0,1,-4,0.4,73,5,4
U01782,2026-02-07,11-50,business,0,Medium,Growing Casual,completed_trial_window,5,2,256.0,0,4,0.2,46,4,2
U01783,2026-03-28,200+,business,1,Medium,Power Adopter,completed_trial_window,6,4,8.0,1,-16,0.4,82,4,4
U01784,2026-05-27,200+,starter,1,High,Champion,completed_trial_window,7,6,24.0,1,9,0.6,97,6,6
U01785,2026-02-11,51-200,pro,0,High,Power Adopter,completed_trial_window,13,5,10.0,1,-26,0.5,95,9,5
U01786,2026-03-22,51-200,business,0,Medium,Growing Casual,completed_trial_window,5,3,51.0,0,5,0.3,50,5,3
U01787,2026-03-16,not_provided,business,1,Medium,Plateaued User,completed_trial_window,14,5,6.0,0,-8,0.5,77,10,5
U01788,2026-06-15,200+,business,1,Medium,Growing Casual,completed_trial_window,6,1,314.0,0,4,0.1,45,4,1
U01789,2026-04-03,not_provided,pro,0,High,Late Bloomer,completed_trial_window,10,3,87.0,1,19,0.3,81,9,3
U01790,2026-05-14,200+,starter,1,High,Champion,completed_trial_window,4,7,0.0,1,8,0.7,92,4,7
U01791,2026-02-17,1-10,pro,0,Low,Window Shopper,completed_trial_window,1,2,203.0,0,6,0.2,32,1,2
U01792,2026-03-02,not_provided,business,0,Low,Plateaued User,completed_trial_window,3,1,45.0,0,0,0.1,29,3,1
U01793,2026-01-21,11-50,pro,0,Medium,Power Adopter,completed_trial_window,7,5,11.0,1,-5,0.5,89,6,5
U01794,2026-04-12,1-10,starter,1,Medium,Late Bloomer,completed_trial_window,2,1,28.0,1,3,0.1,54,2,1
U01795,2026-05-02,not_provided,starter,1,High,Champion,completed_trial_window,9,6,8.0,1,18,0.6,99,7,6
U01796,2026-04-12,not_provided,starter,0,High,Champion,completed_trial_window,14,5,6.0,1,23,0.5,99,9,5
U01797,2026-01-27,51-200,pro,1,Medium,Plateaued User,completed_trial_window,1,3,43.0,1,-6,0.3,49,1,3
U01798,2026-01-22,not_provided,starter,0,High,Champion,completed_trial_window,6,6,11.0,1,18,0.6,99,6,6
U01799,2026-03-21,11-50,pro,1,Medium,Plateaued User,completed_trial_window,7,5,28.0,1,-15,0.5,79,7,5
U01800,2026-04-24,not_provided,pro,1,Medium,Growing Casual,completed_trial_window,4,2,30.0,0,5,0.2,48,4,2
U01801,2026-05-15,11-50,starter,1,Medium,Plateaued User,completed_trial_window,6,5,32.0,1,-7,0.5,76,4,5
U01802,2026-04-02,51-200,starter,0,Medium,Power Adopter,mid_trial_dropoff,4,3,13.0,1,-5,0.3,65,3,3
U01803,2026-04-30,not_provided,business,0,Medium,Plateaued User,completed_trial_window,6,3,3.0,0,-1,0.3,59,6,3
U01804,2026-05-21,200+,pro,0,High,Champion,completed_trial_window,6,5,12.0,1,23,0.5,96,5,5
U01805,2026-05-19,11-50,pro,0,Medium,Power Adopter,completed_trial_window,4,4,19.0,1,-3,0.4,70,4,4
U01806,2026-06-02,200+,business,1,High,Champion,completed_trial_window,12,7,3.0,1,28,0.7,99,9,7
U01807,2026-04-22,not_provided,business,0,High,Late Bloomer,completed_trial_window,7,3,58.0,1,10,0.3,75,5,3
U01808,2026-06-13,not_provided,business,0,High,Late Bloomer,completed_trial_window,4,4,30.0,1,1,0.4,75,4,4
U01809,2026-03-30,200+,pro,0,High,Champion,completed_trial_window,10,8,0.0,1,8,0.8,99,8,8
U01810,2026-02-28,1-10,starter,0,High,Champion,completed_trial_window,7,5,8.0,1,14,0.5,99,6,5
U01811,2026-03-20,51-200,starter,1,High,Late Bloomer,completed_trial_window,4,3,131.0,1,4,0.3,65,4,3
U01812,2026-02-09,51-200,starter,1,High,Champion,completed_trial_window,13,6,16.0,1,5,0.6,99,9,6
U01813,2026-05-14,11-50,business,0,Medium,Plateaued User,completed_trial_window,4,5,40.0,1,0,0.5,69,4,5
U01814,2026-03-15,200+,pro,1,Low,Window Shopper,completed_trial_window,2,2,56.0,0,6,0.2,36,2,2
U01815,2026-05-06,200+,business,0,High,Power Adopter,completed_trial_window,8,4,2.0,1,-17,0.4,89,5,4
U01816,2026-01-03,200+,business,1,Medium,Growing Casual,mid_trial_dropoff,3,4,18.0,0,6,0.4,58,3,4
U01817,2026-03-01,1-10,pro,0,High,Late Bloomer,completed_trial_window,4,5,66.0,1,22,0.5,74,4,5
U01818,2026-04-06,11-50,starter,0,Medium,Plateaued User,completed_trial_window,6,3,30.0,1,-3,0.3,67,5,3
U01819,2026-05-24,200+,starter,0,Medium,Late Bloomer,completed_trial_window,3,2,27.0,1,2,0.2,62,3,2
U01820,2026-03-05,11-50,business,1,High,Power Adopter,completed_trial_window,12,8,6.0,1,-34,0.8,98,9,8
U01821,2026-04-07,11-50,business,1,Medium,Growing Casual,completed_trial_window,5,4,9.0,0,1,0.4,70,5,4
U01822,2026-04-19,not_provided,pro,0,High,Champion,completed_trial_window,9,7,2.0,1,31,0.7,99,7,7
U01823,2026-05-13,not_provided,business,1,Medium,Late Bloomer,completed_trial_window,2,5,28.0,1,18,0.5,72,2,5
U01824,2026-03-14,not_provided,business,0,Medium,Late Bloomer,completed_trial_window,3,3,63.0,1,2,0.3,61,3,3
U01825,2026-05-17,51-200,starter,0,Medium,Power Adopter,completed_trial_window,5,2,12.0,1,-10,0.2,69,3,2
U01826,2026-02-18,1-10,pro,1,Medium,Plateaued User,completed_trial_window,13,5,40.0,0,-4,0.5,67,8,5
U01827,2026-03-16,1-10,business,1,High,Power Adopter,completed_trial_window,4,6,3.0,1,-14,0.6,82,3,6
U01828,2026-06-08,200+,business,1,High,Power Adopter,completed_trial_window,13,9,3.0,1,-32,0.9,98,8,9
U01829,2026-05-06,11-50,business,1,Medium,Plateaued User,completed_trial_window,4,4,27.0,1,-9,0.4,65,4,4
U01830,2026-02-08,1-10,pro,0,High,Late Bloomer,completed_trial_window,4,5,42.0,1,20,0.5,79,4,5
U01831,2026-01-06,11-50,starter,1,High,Late Bloomer,completed_trial_window,7,4,33.0,1,18,0.4,85,5,4
U01832,2026-03-10,11-50,business,0,Medium,Power Adopter,completed_trial_window,6,3,8.0,1,-4,0.3,77,6,3
U01833,2026-04-23,not_provided,starter,1,High,Late Bloomer,completed_trial_window,10,6,36.0,1,5,0.6,98,7,6
U01834,2026-01-24,11-50,starter,0,High,Champion,completed_trial_window,7,7,2.0,1,17,0.7,99,5,7
U01835,2026-05-07,11-50,business,0,High,Late Bloomer,completed_trial_window,7,3,100.0,1,9,0.3,75,6,3
U01836,2026-04-18,51-200,starter,1,High,Power Adopter,completed_trial_window,9,7,1.0,1,-6,0.7,98,7,7
U01837,2026-04-29,not_provided,starter,0,High,Champion,completed_trial_window,6,8,13.0,1,8,0.8,94,5,8
U01838,2026-03-26,1-10,pro,0,Medium,Late Bloomer,completed_trial_window,2,2,215.0,1,8,0.2,54,2,2
U01839,2026-01-15,51-200,starter,1,High,Champion,completed_trial_window,7,7,2.0,1,64,0.7,99,7,7
U01840,2026-05-20,200+,pro,0,Medium,Late Bloomer,completed_trial_window,3,2,56.0,1,3,0.2,57,3,2
U01841,2026-02-19,51-200,starter,0,Low,Plateaued User,mid_trial_dropoff,3,2,45.0,1,0,0.2,52,2,2
U01842,2026-01-04,1-10,business,0,High,Power Adopter,completed_trial_window,4,6,17.0,1,-3,0.6,77,4,6
U01843,2026-03-05,200+,starter,0,High,Champion,completed_trial_window,11,5,4.0,1,6,0.5,99,7,5
U01844,2026-03-05,not_provided,starter,1,Medium,Late Bloomer,mid_trial_dropoff,3,3,61.0,1,17,0.3,61,3,3
U01845,2026-04-28,not_provided,starter,1,Medium,Power Adopter,completed_trial_window,5,5,12.0,1,-7,0.5,82,4,5
U01846,2026-02-23,200+,starter,0,Medium,Plateaued User,completed_trial_window,1,4,30.0,1,-4,0.4,54,1,4
U01847,2026-03-21,51-200,pro,0,Medium,Plateaued User,completed_trial_window,8,1,1.0,0,0,0.1,57,7,1
U01848,2026-06-11,not_provided,starter,1,Medium,Growing Casual,completed_trial_window,7,1,27.0,0,3,0.1,53,7,1
U01849,2026-05-14,1-10,business,0,High,Champion,completed_trial_window,5,7,10.0,1,16,0.7,95,4,7
U01850,2026-05-04,not_provided,business,0,High,Late Bloomer,completed_trial_window,6,3,53.0,1,11,0.3,72,5,3
U01851,2026-02-20,51-200,starter,0,High,Late Bloomer,completed_trial_window,9,7,30.0,1,19,0.7,98,7,7
U01852,2026-02-25,1-10,pro,0,Medium,Late Bloomer,completed_trial_window,2,4,102.0,1,3,0.4,63,2,4
U01853,2026-06-12,200+,business,0,Low,Window Shopper,mid_trial_dropoff,1,3,19.0,0,-3,0.3,36,1,3
U01854,2026-01-04,11-50,business,1,Medium,Power Adopter,completed_trial_window,5,4,3.0,1,-1,0.4,78,4,4
U01855,2026-01-31,200+,pro,0,Medium,Growing Casual,completed_trial_window,5,4,15.0,0,6,0.4,65,4,4
U01856,2026-01-03,1-10,pro,1,Medium,Plateaued User,completed_trial_window,7,4,32.0,1,-5,0.4,75,5,4
U01857,2026-06-02,11-50,business,1,High,Late Bloomer,completed_trial_window,3,6,37.0,1,35,0.6,78,3,6
U01858,2026-03-05,11-50,starter,0,High,Champion,completed_trial_window,7,5,10.0,1,7,0.5,99,6,5
U01859,2026-01-24,not_provided,pro,0,High,Power Adopter,completed_trial_window,6,8,13.0,1,-15,0.8,84,5,8
U01860,2026-03-28,not_provided,starter,0,High,Late Bloomer,early_dropoff,1,6,33.0,1,4,0.6,71,1,6
U01861,2026-01-16,51-200,business,1,Medium,Power Adopter,completed_trial_window,7,5,0.0,1,-21,0.5,89,5,5
U01862,2026-05-18,1-10,pro,1,High,Champion,completed_trial_window,4,4,0.0,1,6,0.4,85,4,4
U01863,2026-03-01,51-200,pro,0,Medium,Power Adopter,completed_trial_window,6,4,10.0,1,-11,0.4,82,4,4
U01864,2026-06-15,51-200,starter,1,Low,Window Shopper,early_dropoff,1,1,246.0,0,1,0.1,27,1,1
U01865,2026-01-06,not_provided,starter,0,Low,Window Shopper,mid_trial_dropoff,2,1,229.0,0,3,0.1,31,2,1
U01866,2026-04-02,not_provided,pro,0,High,Late Bloomer,completed_trial_window,6,6,26.0,1,9,0.6,89,6,6
U01867,2026-03-06,1-10,starter,0,Medium,Power Adopter,completed_trial_window,7,5,19.0,1,-1,0.5,84,7,5
U01868,2026-04-23,not_provided,business,0,Medium,Growing Casual,completed_trial_window,8,2,27.0,0,8,0.2,62,5,2
U01869,2026-05-19,not_provided,starter,0,Medium,Plateaued User,completed_trial_window,5,4,80.0,1,0,0.4,63,5,4
U01870,2026-02-18,not_provided,pro,1,High,Champion,completed_trial_window,7,4,15.0,1,34,0.4,90,6,4
U01871,2026-03-31,51-200,business,0,Medium,Plateaued User,completed_trial_window,4,5,69.0,1,-3,0.5,64,4,5
U01872,2026-04-30,51-200,pro,0,Medium,Plateaued User,completed_trial_window,5,2,56.0,1,-3,0.2,54,4,2
U01873,2026-05-22,11-50,starter,0,Medium,Late Bloomer,completed_trial_window,6,2,42.0,1,4,0.2,73,5,2
U01874,2026-05-16,11-50,starter,0,High,Growing Casual,completed_trial_window,9,3,45.0,0,11,0.3,68,7,3
U01875,2026-03-17,51-200,pro,0,Medium,Plateaued User,completed_trial_window,3,5,35.0,1,-15,0.5,65,2,5
U01876,2026-04-04,200+,starter,0,High,Power Adopter,completed_trial_window,6,8,12.0,1,-2,0.8,89,6,8
U01877,2026-06-13,not_provided,starter,0,Medium,Power Adopter,completed_trial_window,7,3,15.0,1,-6,0.3,75,4,3
U01878,2026-02-17,1-10,pro,0,Medium,Plateaued User,completed_trial_window,6,3,142.0,1,-1,0.3,62,6,3
U01879,2026-04-04,not_provided,pro,0,Medium,Plateaued User,mid_trial_dropoff,3,4,60.0,1,-14,0.4,56,3,4
U01880,2026-03-24,not_provided,starter,1,High,Champion,completed_trial_window,9,5,6.0,1,3,0.5,99,8,5
U01881,2026-04-10,11-50,pro,1,High,Late Bloomer,completed_trial_window,7,5,53.0,1,17,0.5,84,6,5
U01882,2026-05-22,11-50,pro,0,Medium,Late Bloomer,mid_trial_dropoff,3,3,106.0,1,1,0.3,61,3,3
U01883,2026-03-14,51-200,starter,0,Medium,Power Adopter,mid_trial_dropoff,4,3,20.0,1,-6,0.3,65,3,3
U01884,2026-06-14,51-200,starter,0,Medium,Plateaued User,completed_trial_window,6,4,31.0,0,-5,0.4,54,6,4
U01885,2026-01-25,not_provided,business,1,High,Champion,completed_trial_window,13,3,5.0,1,3,0.3,96,7,3
U01886,2026-01-12,11-50,pro,1,High,Champion,completed_trial_window,5,6,6.0,1,12,0.6,95,3,6
U01887,2026-02-21,1-10,starter,0,Medium,Power Adopter,early_dropoff,1,3,5.0,1,0,0.3,59,1,3
U01888,2026-02-19,1-10,starter,0,Medium,Power Adopter,completed_trial_window,6,5,1.0,1,-4,0.5,86,6,5
U01889,2026-05-27,not_provided,starter,0,Medium,Power Adopter,completed_trial_window,7,3,12.0,1,-17,0.3,80,5,3
U01890,2026-05-06,not_provided,pro,0,High,Growing Casual,completed_trial_window,11,3,66.0,0,6,0.3,63,8,3
U01891,2026-06-01,51-200,starter,0,High,Late Bloomer,completed_trial_window,6,5,42.0,1,10,0.5,86,4,5
U01892,2026-04-04,11-50,pro,0,High,Late Bloomer,completed_trial_window,6,5,25.0,1,13,0.5,86,5,5
U01893,2026-01-19,1-10,pro,1,High,Power Adopter,completed_trial_window,10,6,2.0,1,-36,0.6,98,5,6
U01894,2026-01-21,200+,business,1,High,Late Bloomer,completed_trial_window,6,5,26.0,1,8,0.5,86,6,5
U01895,2026-04-03,not_provided,business,0,Medium,Plateaued User,completed_trial_window,3,3,27.0,1,-4,0.3,56,3,3
U01896,2026-04-17,51-200,business,1,High,Champion,completed_trial_window,9,8,8.0,1,23,0.8,99,6,8
U01897,2026-06-07,51-200,pro,1,High,Champion,completed_trial_window,8,7,4.0,1,4,0.7,99,7,7
U01898,2026-01-19,51-200,starter,0,High,Champion,completed_trial_window,7,7,15.0,1,9,0.7,97,6,7
U01899,2026-02-25,not_provided,starter,0,Medium,Growing Casual,completed_trial_window,6,5,6.0,0,5,0.5,78,6,5
U01900,2026-01-26,not_provided,pro,0,High,Plateaued User,completed_trial_window,8,5,43.0,1,0,0.5,83,7,5
U01901,2026-05-17,200+,pro,0,High,Champion,completed_trial_window,12,10,0.0,1,12,1.0,99,8,10
U01902,2026-02-19,not_provided,business,0,High,Champion,completed_trial_window,6,4,12.0,1,3,0.4,92,4,4
U01903,2026-03-05,not_provided,business,0,High,Late Bloomer,completed_trial_window,8,4,51.0,1,18,0.4,84,7,4
U01904,2026-02-15,not_provided,business,0,High,Champion,completed_trial_window,17,5,23.0,1,24,0.5,99,9,5
U01905,2026-05-23,200+,business,1,High,Champion,completed_trial_window,9,7,16.0,1,27,0.7,99,8,7
U01906,2026-06-13,not_provided,business,1,Medium,Plateaued User,completed_trial_window,7,3,13.0,0,-13,0.3,57,7,3
U01907,2026-04-20,1-10,pro,0,Medium,Late Bloomer,completed_trial_window,2,2,93.0,1,1,0.2,54,2,2
U01908,2026-02-16,not_provided,starter,0,Medium,Plateaued User,completed_trial_window,3,3,62.0,1,-6,0.3,51,2,3
U01909,2026-05-10,51-200,business,0,Medium,Growing Casual,completed_trial_window,5,2,85.0,0,1,0.2,46,4,2
U01910,2026-02-10,not_provided,pro,0,High,Late Bloomer,completed_trial_window,7,4,106.0,1,5,0.4,80,4,4
U01911,2026-04-24,51-200,business,0,High,Growing Casual,completed_trial_window,8,4,46.0,0,1,0.4,71,7,4
U01912,2026-05-21,51-200,business,1,Medium,Growing Casual,completed_trial_window,6,5,3.0,0,2,0.5,78,5,5
U01913,2026-06-12,200+,business,1,High,Champion,completed_trial_window,16,4,11.0,1,21,0.4,99,11,4
U01914,2026-06-05,11-50,pro,0,Medium,Late Bloomer,completed_trial_window,6,1,199.0,1,6,0.1,63,6,1
U01915,2026-05-20,11-50,starter,1,High,Power Adopter,completed_trial_window,8,6,10.0,1,-6,0.6,96,6,6
U01916,2026-03-07,51-200,starter,1,High,Champion,completed_trial_window,5,7,0.0,1,10,0.7,95,3,7
U01917,2026-04-12,1-10,business,0,High,Late Bloomer,completed_trial_window,4,9,28.0,1,22,0.9,82,4,9
U01918,2026-01-09,51-200,pro,0,Medium,Power Adopter,mid_trial_dropoff,4,5,15.0,1,-4,0.5,74,3,5
U01919,2026-01-05,not_provided,pro,0,Low,Plateaued User,completed_trial_window,3,2,29.0,0,-7,0.2,34,3,2
U01920,2026-03-19,1-10,business,1,Medium,Power Adopter,completed_trial_window,2,6,17.0,1,-8,0.6,70,2,6
U01921,2026-02-24,51-200,starter,1,High,Champion,completed_trial_window,9,8,0.0,1,3,0.8,99,7,8
U01922,2026-05-22,not_provided,pro,0,High,Late Bloomer,completed_trial_window,11,3,47.0,1,3,0.3,86,8,3
U01923,2026-05-27,not_provided,pro,1,Medium,Champion,completed_trial_window,7,2,6.0,1,10,0.2,86,6,2
U01924,2026-01-10,200+,business,0,Low,Power Adopter,completed_trial_window,2,2,19.0,1,-3,0.2,54,2,2
U01925,2026-02-09,11-50,business,1,High,Champion,mid_trial_dropoff,2,6,1.0,1,22,0.6,85,2,6
U01926,2026-05-30,11-50,pro,0,Medium,Plateaued User,completed_trial_window,11,4,25.0,0,-2,0.4,63,8,4
U01927,2026-03-07,51-200,starter,0,High,Power Adopter,completed_trial_window,12,8,12.0,1,-12,0.8,98,10,8
U01928,2026-05-27,200+,pro,0,High,Late Bloomer,completed_trial_window,4,3,162.0,1,3,0.3,65,4,3
U01929,2026-02-25,not_provided,starter,0,High,Champion,completed_trial_window,11,5,4.0,1,3,0.5,99,7,5
U01930,2026-03-25,200+,pro,1,Medium,Power Adopter,completed_trial_window,6,3,10.0,1,-5,0.3,77,5,3
U01931,2026-05-28,1-10,pro,1,High,Power Adopter,completed_trial_window,8,7,11.0,1,-12,0.7,96,7,7
U01932,2026-01-10,not_provided,pro,1,High,Champion,completed_trial_window,9,5,22.0,1,20,0.5,99,7,5
U01933,2026-01-21,1-10,business,0,Low,Growing Casual,completed_trial_window,3,2,65.0,0,3,0.2,39,2,2
U01934,2026-03-31,200+,starter,0,High,Late Bloomer,completed_trial_window,4,3,46.0,1,7,0.3,70,3,3
U01935,2026-01-31,11-50,business,1,High,Champion,completed_trial_window,7,3,18.0,1,1,0.3,85,6,3
U01936,2026-01-03,not_provided,business,0,High,Champion,completed_trial_window,7,7,19.0,1,4,0.7,97,4,7
U01937,2026-04-08,1-10,business,0,Medium,Growing Casual,completed_trial_window,6,5,63.0,0,15,0.5,63,5,5
U01938,2026-05-15,1-10,business,1,Medium,Champion,completed_trial_window,2,5,24.0,1,51,0.5,77,2,5
